"","city","squareMeters","rooms","floor","buildYear","centreDistance","schoolDistance","clinicDistance","kindergartenDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasStorageRoom","priceInZloty","priceInEuro"
"1999","krakow","41,62",2,1,2020,"3,32","0,473","0,943","0,261","0,185","no","no","yes","no",3538,"813,74"
"2000","krakow","30",1,2,1936,"2,5","0,351","0,171","0,283","0,273","no","yes","no","yes",2200,"506"
"2001","krakow","25",1,3,NA,"2,14","0,138","0,43","0,253","0,31","no","no","no","no",2200,"506"
"2002","krakow","39",2,2,2016,"1,95","0,195","0,051","0,034","0,583","yes","no","yes","no",3000,"690"
"2003","krakow","51,3",2,NA,2003,"3,81","0,379","0,927","0,327","0,354","no","yes","no","yes",2500,"575"
"2004","krakow","51",2,7,2020,"2,43","0,341","0,492","0,176","0,317","no","no","yes","no",5500,"1265"
"2005","krakow","92",3,3,1935,"1,85","0,182","0,26","0,201","0,179","yes","yes","yes","yes",5900,"1357"
"2006","krakow","49",3,2,1940,"1,52","0,055","0,648","0,41","0,174","no","no","no","no",3500,"805"
"2007","krakow","117",4,2,1938,"1,08","0,072","0,344","0,287","0,04","yes","yes","no","yes",9000,"2070"
"2008","krakow","49",2,1,NA,"5,66","0,79","0,63","0,428","0,352","no","yes","no","no",2450,"563,5"
"2009","krakow","38",2,3,1970,"5,79","1,121","1,977","0,47","0,766","yes","yes","yes","no",3100,"713"
"2010","krakow","45",3,NA,2007,"1,87","0,179","0,974","0,203","0,104","no","no","no","no",2800,"644"
"2011","krakow","50",2,4,2020,"2,31","0,526","0,228","0,232","0,206","yes","yes","yes","no",3700,"851"
"2012","krakow","50",2,2,2000,"3,23","0,678","0,359","0,117","0,061","no","yes","no","yes",2800,"644"
"2013","krakow","80",4,3,2004,"4,31","0,385","1,114","0,384","0,341","yes","yes","no","yes",4000,"920"
"2014","krakow","85",4,1,2010,"5,01","0,663","1,562","1,301","0,797","no","yes","no","no",4890,"1124,7"
"2015","krakow","45",2,2,NA,"2,87","0,896","1,237","0,722","0,588","yes","no","no","no",2600,"598"
"2016","krakow","27",1,NA,2022,"4,28","0,318","0,713","0,135","0,264","no","no","yes","no",2300,"529"
"2017","krakow","59,98",2,3,NA,"1,41","0,444","1,084","0,143","0,119","yes","no","yes","yes",3600,"828"
"2018","krakow","50",3,NA,2021,"6,15","0,311","2,079","0,172","0,113","yes","yes","yes","no",3800,"874"
"2019","krakow","39",2,NA,2021,"6,15","0,311","2,079","0,172","0,113","yes","yes","yes","no",3100,"713"
"2020","krakow","55",3,NA,2021,"6,15","0,311","2,079","0,172","0,113","yes","yes","yes","no",3800,"874"
"2021","krakow","27",1,NA,2022,"4,61","0,389","0,826","0,494","0,329","no","no","yes","no",2400,"552"
"2022","krakow","49",2,4,1958,"3,93","0,419","0,292","0,342","0,146","yes","yes","no","yes",2700,"621"
"2023","krakow","64",3,3,NA,"4,06","0,216","1,162","0,186","0,58","yes","yes","yes","no",3650,"839,5"
"2024","krakow","32",1,1,1900,"1,6","0,238","0,677","0,206","0,291","no","no","no","no",2800,"644"
"2025","krakow","67",3,2,2016,"1,46","0,286","0,098","0,908","0,046","yes","yes","yes","no",5500,"1265"
"2026","krakow","36",2,10,1995,"3,24","0,222","0,115","0,231","0,111","yes","no","yes","yes",2600,"598"
"2027","krakow","50",2,4,2008,"3,45","0,228","0,518","0,496","0,296","no","yes","yes","no",3000,"690"
"2028","krakow","74,27",3,1,2022,"0,9","0,205","0,732","0,478","0,191","yes","no","yes","no",6920,"1591,6"
"2029","krakow","45",2,NA,2003,"3,78","0,187","0,377","0,162","0,269","yes","no","no","no",2200,"506"
"2030","krakow","45",3,NA,2007,"1,87","0,179","0,974","0,203","0,104","no","no","no","no",2800,"644"
"2031","krakow","55",3,2,2022,"2,35","0,581","0,442","0,255","0,359","yes","yes","no","no",5000,"1150"
"2032","krakow","50",2,1,2002,"3,18","0,508","0,587","0,132","0,316","no","yes","no","no",2800,"644"
"2033","krakow","37",2,2,2017,"5,12","0,268","1,967","0,601","0,242","no","yes","yes","no",2300,"529"
"2034","krakow","117",4,2,1920,"1,06","0,153","0,17","0,469","0,143","yes","yes","no","no",7500,"1725"
"2035","krakow","68",3,3,2008,"3,46","0,436","0,827","0,182","0,148","yes","no","yes","no",3400,"782"
"2036","krakow","32",2,2,2022,"7,88","0,657","1,463","0,406","0,454","no","yes","yes","no",2500,"575"
"2037","krakow","53",2,3,2007,"0,63","0,205","0,369","0,603","0,124","yes","no","yes","no",3700,"851"
"2038","krakow","63,5",2,1,NA,"0,21","0,08","0,725","0,149","0,084","no","no","no","no",4500,"1035"
"2039","krakow","50",2,3,1934,"1,89","0,344","0,285","0,325","0,189","no","no","no","no",3300,"759"
"2040","krakow","88",3,4,2015,"0,49","0,24","0,483","0,202","0,253","no","no","yes","no",8500,"1955"
"2041","krakow","51",2,3,NA,"0,29","0,021","0,65","0,077","0,016","no","no","yes","no",5300,"1219"
"2042","krakow","60",2,1,NA,"0,72","0,17","0,467","0,304","0,093","no","no","no","no",4000,"920"
"2043","krakow","38",2,1,NA,"5,25","0,064","0,951","0,052","0,017","no","yes","no","yes",1900,"437"
"2044","krakow","39",2,1,2021,"0,29","0,021","0,65","0,077","0,016","no","no","yes","no",3650,"839,5"
"2045","krakow","34",2,NA,2021,"0,49","0,24","0,483","0,202","0,253","no","no","yes","no",3300,"759"
"2046","krakow","82",4,4,1938,"2,03","0,24","0,527","0,321","0,248","yes","yes","yes","no",4000,"920"
"2047","krakow","40",2,1,2021,"0,29","0,021","0,65","0,077","0,016","no","no","yes","no",3650,"839,5"
"2048","krakow","67",3,2,2015,"5,74","0,247","0,82","0,488","0,437","yes","yes","yes","no",4400,"1012"
"2049","krakow","30",2,7,1970,"3,62","0,192","0,361","0,354","0,152","yes","yes","yes","no",3000,"690"
"2050","krakow","53",2,3,2000,"0,91","0,173","0,391","0,459","0,195","yes","no","yes","no",5000,"1150"
"2051","krakow","106",5,2,2013,"0,41","0,109","0,634","0,231","0,184","yes","yes","yes","no",5999,"1379,77"
"2052","krakow","54",2,2,2015,"0,35","0,152","0,669","0,208","0,253","yes","no","yes","no",3200,"736"
"2053","krakow","34",1,2,1990,"4,63","0,127","0,569","0,092","0,249","yes","yes","no","yes",1900,"437"
"2054","poznan","42,2",2,2,1982,"4,52","0,088","0,511","0,653","0,098","no","yes","yes","yes",1900,"437"
"2055","poznan","41,1",2,1,2023,"3,36","0,428","0,063","0,494","0,33","yes","yes","yes","no",2750,"632,5"
"2056","poznan","40",2,NA,NA,"3,4","0,494","2,075","0,376","0,453","no","no","no","no",2800,"644"
"2057","poznan","40",2,4,2001,"0,62","0,169","0,248","0,635","0,003","no","yes","yes","no",2100,"483"
"2058","poznan","33,1",1,6,NA,"2,79","0,117","0,739","0,561","0,516","yes","no","yes","no",1900,"437"
"2059","poznan","58",2,1,2004,"1,9","0,559","2,008","0,565","0,404","yes","yes","no","no",2800,"644"
"2060","poznan","69",3,NA,2016,"6,47","0,614","1,519","0,48","0,158","yes","yes","no","yes",2800,"644"
"2061","poznan","37",2,1,NA,"1,85","0,101","1,547","0,096","0,496","no","yes","yes","no",2500,"575"
"2062","poznan","27",1,5,2015,"5,16","0,39","0,486","0,793","0,363","yes","yes","yes","no",2300,"529"
"2063","poznan","30",1,4,2023,"4,73","0,209","0,478","0,347","0,195","yes","yes","yes","yes",1900,"437"
"2064","poznan","90",4,1,NA,"4,78","0,856","0,513","0,62","0,541","no","yes","no","no",4200,"966"
"2065","poznan","43",2,1,2021,"2,85","0,059","2,033","0,21","0,127","yes","yes","yes","no",2299,"528,77"
"2066","poznan","30",1,NA,NA,"2,47","0,584","0,678","0,187","0,194","no","yes","no","no",2300,"529"
"2067","poznan","37",2,2,2005,"4,22","0,549","0,86","0,117","0,199","no","yes","yes","yes",1950,"448,5"
"2068","poznan","32",1,10,NA,"0,98","0,677","0,665","0,636","0,608","no","yes","yes","yes",1850,"425,5"
"2069","poznan","37",2,4,NA,"4,94","0,216","0,491","0,299","0,271","no","yes","no","no",1800,"414"
"2070","poznan","50,27",2,4,2021,"2,99","0,618","1,28","0,505","0,236","yes","yes","yes","yes",3200,"736"
"2071","poznan","52",2,3,NA,"3,49","0,297","0,335","0,243","0,189","no","yes","no","yes",2300,"529"
"2072","poznan","47",3,3,1976,"3,58","0,075","0,554","0,085","0,173","no","yes","no","no",2000,"460"
"2073","poznan","47,8",2,NA,2007,"3,65","0,847","0,663","1,162","0,693","no","no","no","no",1800,"414"
"2074","poznan","53",3,4,2020,"4,87","0,539","1,493","0,713","0,676","no","yes","yes","no",2850,"655,5"
"2075","poznan","33",1,2,2021,"0,67","0,342","0,524","0,366","0,515","yes","yes","yes","no",2100,"483"
"2076","poznan","68",2,1,NA,"2,99","0,349","0,199","0,957","0,151","no","yes","yes","no",2788,"641,24"
"2077","poznan","40,8",2,3,2004,"5,56","0,297","1,104","0,282","0,317","no","yes","yes","yes",1900,"437"
"2078","poznan","56",2,3,2018,"2,18","0,303","0,44","0,095","0,286","no","yes","yes","yes",2700,"621"
"2079","poznan","63,69",3,4,2020,"5,05","0,39","0,294","0,73","0,187","no","yes","yes","no",4300,"989"
"2080","poznan","39,51",2,NA,2021,"4,36","0,558","0,303","0,713","0,275","no","no","yes","no",2600,"598"
"2081","poznan","51",2,2,2009,"5,1","0,593","0,534","0,962","0,175","no","yes","no","yes",1800,"414"
"2082","poznan","88",3,4,1980,"3,33","0,567","0,489","0,387","0,215","no","yes","yes","no",2990,"687,7"
"2083","poznan","45",2,5,NA,"5,03","0,367","0,313","0,706","0,209","yes","yes","yes","no",2500,"575"
"2084","poznan","45",2,1,2015,"7,39","0,939","0,179","0,699","0,307","no","no","no","no",2300,"529"
"2085","poznan","55",2,2,1970,"1,79","0,363","0,824","0,077","0,176","yes","no","no","yes",2300,"529"
"2086","poznan","29",1,4,NA,"2,84","0,186","0,93","0,206","0,392","no","no","yes","no",1600,"368"
"2087","poznan","45,06",2,1,2022,"4,4","0,309","1,283","0,231","0,538","yes","yes","yes","no",2900,"667"
"2088","poznan","43,1",2,3,2018,"2,17","0,302","0,445","0,094","0,297","yes","yes","yes","no",3100,"713"
"2089","poznan","78,14",3,2,NA,"0,73","0,202","0,526","0,349","0,112","yes","yes","yes","no",4900,"1127"
"2090","poznan","48,56",3,1,NA,"4,4","0,245","1,202","0,411","0,187","no","no","no","no",1650,"379,5"
"2091","poznan","87",3,NA,2014,"5,83","0,5","1,588","0,18","1,139","no","yes","yes","no",5000,"1150"
"2092","poznan","46",2,4,2023,"4,86","0,304","0,347","0,555","0,301","yes","yes","yes","no",3000,"690"
"2093","poznan","100",4,NA,NA,"0,64","0,277","0,376","0,282","0,456","yes","yes","yes","yes",6000,"1380"
"2094","poznan","54",2,5,2010,"3,85","0,095","0,42","0,08","0,008","no","yes","yes","no",2300,"529"
"2095","poznan","45,5",2,3,NA,"2,95","0,336","0,926","0,412","0,129","no","yes","yes","no",1800,"414"
"2096","poznan","37,21",2,8,2018,"3,39","0,376","0,727","0,369","0,191","yes","no","yes","no",2600,"598"
"2097","poznan","40,54",2,4,2014,"6,28","0,564","0,944","0,677","0,82","yes","yes","yes","no",2500,"575"
"2098","poznan","46,2",2,3,NA,"0,97","0,161","0,528","0,517","0,021","no","yes","yes","yes",2300,"529"
"2099","poznan","38",2,7,1974,"3,19","0,145","0,858","0,193","0,173","yes","yes","yes","yes",1850,"425,5"
"2100","poznan","55",2,1,1965,"1,98","0,049","1,174","0,352","0,584","yes","no","no","yes",2400,"552"
"2101","poznan","62",2,3,1903,"2,93","0,15","0,278","0,16","0,072","no","no","no","no",2300,"529"
"2102","poznan","34,9",1,3,1998,"2,5","0,208","0,789","0,545","0,392","yes","yes","no","yes",1800,"414"
"2103","poznan","35",2,3,2016,"5,02","0,504","0,137","0,679","0,15","yes","no","yes","no",1750,"402,5"
"2104","poznan","48,8",2,3,2005,"1,82","0,141","1,138","0,441","0,424","no","no","yes","no",2150,"494,5"
"2105","poznan","46,66",2,1,2023,"6,26","1,401","0,88","0,984","0,709","yes","yes","yes","yes",2700,"621"
"2106","poznan","36",2,8,2017,"3,86","0,204","0,302","0,238","0,275","no","yes","yes","no",2000,"460"
"2107","poznan","36",2,3,2024,"5,36","0,329","0,967","0,152","0,291","yes","yes","yes","yes",2500,"575"
"2108","poznan","50,01",3,3,2024,"5,36","0,329","0,967","0,152","0,291","yes","yes","yes","yes",3200,"736"
"2109","poznan","35",1,1,2000,"4,84","0,347","0,881","0,472","0,125","no","no","no","no",2200,"506"
"2110","poznan","30",1,2,2024,"5,36","0,329","0,967","0,152","0,291","yes","yes","yes","yes",2100,"483"
"2111","poznan","102",4,2,NA,"0,92","0,088","0,147","0,357","0,002","no","yes","no","no",3550,"816,5"
"2112","poznan","44",2,2,2000,"2,75","0,154","0,754","0,515","0,54","yes","no","yes","no",2500,"575"
"2113","poznan","48",2,1,2000,"6,07","0,419","0,508","0,441","0,207","no","yes","no","yes",1900,"437"
"2114","poznan","60",2,NA,2008,"2,61","0,099","0,597","0,517","0,116","yes","no","yes","no",4600,"1058"
"2115","poznan","45,5",2,4,2020,"3,86","0,204","0,302","0,238","0,275","yes","yes","yes","no",2300,"529"
"2116","poznan","40",2,5,2023,"4,7","0,699","1,088","0,098","0,172","no","yes","yes","no",2300,"529"
"2117","poznan","48",2,NA,NA,"3,11","0,274","0,459","0,134","0,339","yes","yes","yes","yes",1900,"437"
"2118","poznan","80",3,1,NA,"2,99","0,349","0,199","0,957","0,151","yes","no","yes","no",4488,"1032,24"
"2119","poznan","45",2,1,NA,"5,84","0,455","1,57","0,149","1,118","yes","yes","yes","no",2700,"621"
"2120","poznan","51",2,1,2020,"0,73","0,202","0,526","0,349","0,112","yes","yes","yes","yes",3000,"690"
"2121","poznan","66",3,3,NA,"1,97","0,454","1,479","0,14","0,447","no","yes","yes","no",2400,"552"
"2122","poznan","38,83",2,8,2020,"5,05","0,39","0,294","0,73","0,187","yes","yes","yes","no",2800,"644"
"2123","poznan","45",2,1,NA,"2,97","0,116","0,427","0,588","0,375","no","no","yes","no",2150,"494,5"
"2124","poznan","33,17",2,1,1910,"1,66","0,318","0,646","0,233","0,082","no","no","no","no",2500,"575"
"2125","poznan","35",2,2,2024,"5,36","0,329","0,967","0,152","0,291","yes","yes","yes","yes",2400,"552"
"2126","poznan","35",2,3,2024,"5,36","0,329","0,967","0,152","0,291","yes","yes","yes","yes",2400,"552"
"2127","poznan","58",3,NA,2000,"6,13","0,586","0,713","0,677","0,124","no","yes","no","yes",2200,"506"
"2128","poznan","40,85",2,7,2023,"2,91","0,117","0,929","0,149","0,397","yes","yes","yes","no",3150,"724,5"
"2129","poznan","56",3,4,2020,"5,14","0,657","0,045","0,768","0,168","yes","yes","yes","no",3300,"759"
"2130","poznan","46,21",2,1,2021,"1,87","0,1","1,124","0,491","0,461","yes","yes","yes","no",2600,"598"
"2131","poznan","44",2,5,2020,"5,14","0,657","0,045","0,768","0,168","yes","yes","yes","no",2400,"552"
"2132","poznan","53,29",3,3,2014,"6,29","0,55","0,956","0,662","0,807","no","yes","yes","no",2800,"644"
"2133","poznan","50,9",2,3,2005,"3,19","0,245","0,783","0,092","0,133","no","no","no","no",2000,"460"
